ID,Pred
2019_1113_1234,0.3703861009257108
2019_1113_1235,0.20889568723913254
2019_1113_1242,0.2796269052322269
2019_1113_1243,0.19779775126142618
2019_1113_1246,0.1486196704221916
2019_1113_1261,0.3190722710279914
2019_1113_1251,0.5454965169257325
2019_1113_1257,0.2456896105150339
2019_1113_1266,0.3783749368986211
2019_1113_1268,0.29680538698692294
2019_1113_1276,0.12225891000492961
2019_1113_1277,0.08317261272660414
2019_1113_1278,0.4075316083127507
2019_1113_1280,0.28227262042613877
2019_1113_1285,0.7332756979759988
2019_1113_1293,0.4815130268152348
2019_1113_1297,0.6762563668067029
2019_1113_1308,0.47577803548086706
2019_1113_1300,0.8638441586491497
2019_1113_1305,0.2741617365610831
2019_1113_1314,0.12188998955604935
2019_1113_1295,0.813198992657972
2019_1113_1318,0.6178279643961808
2019_1113_1326,0.36389646081916793
2019_1113_1328,0.3612743672677091
2019_1113_1330,0.5899336443633372
2019_1113_1279,0.4319910945719758
2019_1113_1332,0.3271132445965318
2019_1113_1341,0.8145340374489569
2019_1113_1345,0.11926965747041263
2019_1113_1387,0.5992196838145674
2019_1113_1388,0.3112610858864797
2019_1113_1371,0.4669739023978313
2019_1113_1385,0.5939861738011168
2019_1113_1393,0.3498379622369515
2019_1113_1396,0.586736635073885
2019_1113_1397,0.11267091015829656
2019_1113_1403,0.14274335304729968
2019_1113_1414,0.530119132949633
2019_1113_1416,0.406353243357392
2019_1113_1429,0.38820123188603795
2019_1113_1433,0.265844196202214
2019_1113_1439,0.17517965885164433
2019_1113_1436,0.5854570119553755
2019_1113_1437,0.312704707480425
2019_1113_1438,0.04260071013537514
2019_1113_1449,0.4093610568213012
2019_1113_1458,0.16466196229065144
2019_1113_1459,0.2670171562861777
2019_1113_1463,0.6186593602237542
2019_1120_1124,0.6944165123143534
2019_1120_1125,0.7754539373325777
2019_1120_1133,0.9687642840048081
2019_1120_1138,0.5698437250854331
2019_1120_1153,0.6641703027143738
2019_1120_1159,0.9242170947990864
2019_1120_1181,0.29310586524748594
2019_1120_1192,0.9777175203159733
2019_1120_1196,0.546273832457391
2019_1120_1199,0.4496354595831997
2019_1120_1205,0.9703637801032853
2019_1120_1209,0.9347607968039218
2019_1120_1211,0.16774327668514832
2019_1120_1222,0.5020784008993866
2019_1120_1233,0.9723619692325028
2019_1120_1234,0.6021561978677179
2019_1120_1235,0.5041146319569431
2019_1120_1242,0.5323672486176942
2019_1120_1243,0.35362995537285
2019_1120_1246,0.39890397544983736
2019_1120_1261,0.5852289442868174
2019_1120_1251,0.8536423742417831
2019_1120_1257,0.5304221734788936
2019_1120_1266,0.6581417864527794
2019_1120_1268,0.5830780759293244
2019_1120_1276,0.372831136719351
2019_1120_1277,0.24141890327689142
2019_1120_1278,0.73593985103118
2019_1120_1280,0.5843472996126087
2019_1120_1285,0.9499846860970811
2019_1120_1293,0.7782580526969933
2019_1120_1297,0.9166816742366257
2019_1120_1308,0.7708748770231434
2019_1120_1300,0.9901347781684596
2019_1120_1305,0.6407641735392895
2019_1120_1314,0.3299403357680297
2019_1120_1295,0.979572089236115
2019_1120_1318,0.8804752460052839
2019_1120_1326,0.6723635157850305
2019_1120_1328,0.6702621202930299
2019_1120_1330,0.8630099288901987
2019_1120_1279,0.737976567818019
2019_1120_1332,0.6041747154054385
2019_1120_1341,0.9817587829402561
2019_1120_1345,0.37456440637681165
2019_1120_1387,0.8617208960032181
2019_1120_1388,0.6425482606066294
2019_1120_1371,0.7789606989748826
2019_1120_1385,0.894475387661982
2019_1120_1393,0.6576867884774582
2019_1120_1396,0.8915569651054138
2019_1120_1397,0.35572814738680036
2019_1120_1403,0.32345415645864173
2019_1120_1414,0.8290285480311628
2019_1120_1416,0.739208438678195
2019_1120_1429,0.686168170689938
2019_1120_1433,0.38908013965449006
2019_1120_1439,0.47370884075741915
2019_1120_1436,0.8860464485595766
2019_1120_1437,0.634723424975793
2019_1120_1438,0.16271870329002702
2019_1120_1449,0.6623316723694611
2019_1120_1458,0.3835264527210581
2019_1120_1459,0.5397170136696112
2019_1120_1463,0.8534013400155518
2019_1124_1125,0.6776162155057853
2019_1124_1133,0.8843373861678556
2019_1124_1138,0.4146169274753302
2019_1124_1153,0.46309629187810064
2019_1124_1159,0.8401424712354322
2019_1124_1181,0.16767416339503294
2019_1124_1192,0.9109387806615938
2019_1124_1196,0.3511888903065473
2019_1124_1199,0.3044732866451002
2019_1124_1205,0.8942756845834181
2019_1124_1209,0.8414901186868073
2019_1124_1211,0.10066886483330373
2019_1124_1222,0.3302063551572558
2019_1124_1233,0.9002947525733995
2019_1124_1234,0.5330764477166013
2019_1124_1235,0.3972954278796572
2019_1124_1242,0.38889509330043215
2019_1124_1243,0.23386984038730274
2019_1124_1246,0.26010049329946905
2019_1124_1261,0.5162913932054282
2019_1124_1251,0.7160482039080218
2019_1124_1257,0.36748027251442894
2019_1124_1266,0.5558251183645921
2019_1124_1268,0.44236388807582006
2019_1124_1276,0.19116469136395997
2019_1124_1277,0.14747090021706277
2019_1124_1278,0.5684342485592001
2019_1124_1280,0.478551849940284
2019_1124_1285,0.8688636805292859
2019_1124_1293,0.6382792363225501
2019_1124_1297,0.8261962017031883
2019_1124_1308,0.6331183070933488
2019_1124_1300,0.9375811371958891
2019_1124_1305,0.44324857941569096
2019_1124_1314,0.2135917420528064
2019_1124_1295,0.9079302571113781
2019_1124_1318,0.7752922438107412
2019_1124_1326,0.49146901458915837
2019_1124_1328,0.49096100739770443
2019_1124_1330,0.7267593555726869
2019_1124_1279,0.6167951174621116
2019_1124_1332,0.4198431179224451
2019_1124_1341,0.9160789141546095
2019_1124_1345,0.264882627321122
2019_1124_1387,0.7367146035615443
2019_1124_1388,0.46388983509738657
2019_1124_1371,0.6253380372647649
2019_1124_1385,0.772004704862188
2019_1124_1393,0.48401742940354764
2019_1124_1396,0.7626643998268424
2019_1124_1397,0.2580958065772355
2019_1124_1403,0.1793435632075544
2019_1124_1414,0.6790370555120843
2019_1124_1416,0.5617858350352029
2019_1124_1429,0.5355875125842127
2019_1124_1433,0.29763230384434003
2019_1124_1439,0.3401307389624334
2019_1124_1436,0.7500607556083319
2019_1124_1437,0.5256278470964051
2019_1124_1438,0.07841645798547436
2019_1124_1449,0.5151634006600285
2019_1124_1458,0.21684525111079866
2019_1124_1459,0.4272739009417843
2019_1124_1463,0.765883419224359
2019_1125_1133,0.859652535929385
2019_1125_1138,0.3774126067347604
2019_1125_1153,0.4707832694201971
2019_1125_1159,0.8223546875511483
2019_1125_1181,0.15851958923903942
2019_1125_1192,0.8875661658516959
2019_1125_1196,0.389955799976927
2019_1125_1199,0.3291782262607198
2019_1125_1205,0.8716190861811828
2019_1125_1209,0.8298108962753311
2019_1125_1211,0.0892021051033075
2019_1125_1222,0.3222177953455261
2019_1125_1233,0.8777495578731506
2019_1125_1234,0.43922559364436475
2019_1125_1235,0.24294314408067674
2019_1125_1242,0.3840403938184702
2019_1125_1243,0.33003246426574573
2019_1125_1246,0.20899197556567872
2019_1125_1261,0.37410871699344306
2019_1125_1251,0.7132594378233159
2019_1125_1257,0.3100854868006494
2019_1125_1266,0.44721826823874533
2019_1125_1268,0.3692073219421219
2019_1125_1276,0.21821925480295667
2019_1125_1277,0.13188342648763918
2019_1125_1278,0.5547488719729041
2019_1125_1280,0.3370116964869556
2019_1125_1285,0.8511831661380743
2019_1125_1293,0.6337079415401874
2019_1125_1297,0.8127047948183799
2019_1125_1308,0.6218698413850028
2019_1125_1300,0.9118171900487595
2019_1125_1305,0.3815697532026797
2019_1125_1314,0.17829259859392144
2019_1125_1295,0.8848996610929497
2019_1125_1318,0.7603975324217656
2019_1125_1326,0.49545848758475586
2019_1125_1328,0.5025277910550803
2019_1125_1330,0.7327529879347745
2019_1125_1279,0.5471848956719059
2019_1125_1332,0.48654828355102253
2019_1125_1341,0.8903395491371352
2019_1125_1345,0.16240834909902369
2019_1125_1387,0.7432010821934928
2019_1125_1388,0.41774180556623897
2019_1125_1371,0.6347886247566749
2019_1125_1385,0.7475836390389285
2019_1125_1393,0.4804866697621525
2019_1125_1396,0.7609829967902266
2019_1125_1397,0.15420074233309844
2019_1125_1403,0.24896227954660022
2019_1125_1414,0.7079664323059178
2019_1125_1416,0.5734086121955853
2019_1125_1429,0.5194021609686532
2019_1125_1433,0.3895058473049464
2019_1125_1439,0.21755948470548936
2019_1125_1436,0.7590709098045121
2019_1125_1437,0.37830601335788283
2019_1125_1438,0.0896739300147047
2019_1125_1449,0.5793181899316593
2019_1125_1458,0.27909382863306664
2019_1125_1459,0.33405307752830715
2019_1125_1463,0.7469478069036708
2019_1133_1138,0.038597240006433275
2019_1133_1153,0.03570222454064775
2019_1133_1159,0.37334786889336646
2019_1133_1181,0.019562045194791877
2019_1133_1192,0.5411764597807442
2019_1133_1196,0.046457940558617405
2019_1133_1199,0.027518022659382302
2019_1133_1205,0.4681999172006004
2019_1133_1209,0.2742120327654801
2019_1133_1211,0.012442300387151106
2019_1133_1222,0.019728029238837097
2019_1133_1233,0.513133054370723
2019_1133_1234,0.13082735575660265
2019_1133_1235,0.03282855350841496
2019_1133_1242,0.026996384774771065
2019_1133_1243,0.039143577139320485
2019_1133_1246,0.016999536073260102
2019_1133_1261,0.043032775592472206
2019_1133_1251,0.15302474206101513
2019_1133_1257,0.0336076563836879
2019_1133_1266,0.0421563727576989
2019_1133_1268,0.03173181402528924
2019_1133_1276,0.025429266678302587
2019_1133_1277,0.017599806489881575
2019_1133_1278,0.06844989354429665
2019_1133_1280,0.03362200981005703
2019_1133_1285,0.34023274322257535
2019_1133_1293,0.13567574113548675
2019_1133_1297,0.2748653289185041
2019_1133_1308,0.1380468368783636
2019_1133_1300,0.6142464980672702
2019_1133_1305,0.031005954180267414
2019_1133_1314,0.01841771623361077
2019_1133_1295,0.5171859509177557
2019_1133_1318,0.23878276888357886
2019_1133_1326,0.07619903516737347
2019_1133_1328,0.05542894464005799
2019_1133_1330,0.23009572639159903
2019_1133_1279,0.06745459067665804
2019_1133_1332,0.07989441587458335
2019_1133_1341,0.4872824780743036
2019_1133_1345,0.014540945407444328
2019_1133_1387,0.21144687599649714
2019_1133_1388,0.0718558790645274
2019_1133_1371,0.08145723503544611
2019_1133_1385,0.1717270704983498
2019_1133_1393,0.04671261461656828
2019_1133_1396,0.14344118849507015
2019_1133_1397,0.015273303044671338
2019_1133_1403,0.03376408001547915
2019_1133_1414,0.1597903575991071
2019_1133_1416,0.058008238681180546
2019_1133_1429,0.06553157472172333
2019_1133_1433,0.08396393921387979
2019_1133_1439,0.017252971838805697
2019_1133_1436,0.17815416378501492
2019_1133_1437,0.04580791062288614
2019_1133_1438,0.01494128052446897
2019_1133_1449,0.07378100293281198
2019_1133_1458,0.03266322940913691
2019_1133_1459,0.05619541518724769
2019_1133_1463,0.2663402787214225
2019_1138_1153,0.585250331539783
2019_1138_1159,0.8748401405789387
2019_1138_1181,0.1829245402642825
2019_1138_1192,0.9465869791876468
2019_1138_1196,0.4660930137455158
2019_1138_1199,0.368449277334451
2019_1138_1205,0.9333454328634594
2019_1138_1209,0.8833163837898748
2019_1138_1211,0.08867506971492478
2019_1138_1222,0.4055674316307384
2019_1138_1233,0.9367875574224125
2019_1138_1234,0.5989184484862997
2019_1138_1235,0.47538714812671024
2019_1138_1242,0.4747349711160882
2019_1138_1243,0.26537825845152696
2019_1138_1246,0.3006439868814461
2019_1138_1261,0.5561065374319942
2019_1138_1251,0.7957006078891102
2019_1138_1257,0.49632888029881206
2019_1138_1266,0.658633722387771
2019_1138_1268,0.5606760775256956
2019_1138_1276,0.2326742674322082
2019_1138_1277,0.1459297165523903
2019_1138_1278,0.6913431251442315
2019_1138_1280,0.5564380856922891
2019_1138_1285,0.9027591327379538
2019_1138_1293,0.7214029171311678
2019_1138_1297,0.8663175903393668
2019_1138_1308,0.7175426567291496
2019_1138_1300,0.9696017506923454
2019_1138_1305,0.5778609487395787
2019_1138_1314,0.23010807753506402
2019_1138_1295,0.9490321516761551
2019_1138_1318,0.8321426466858632
2019_1138_1326,0.6171204113743947
2019_1138_1328,0.6152197024500965
2019_1138_1330,0.7697073081820622
2019_1138_1279,0.7240649082023022
2019_1138_1332,0.5052814477417606
2019_1138_1341,0.9470093597449096
2019_1138_1345,0.28959230200247466
2019_1138_1387,0.775593679705803
2019_1138_1388,0.5909486342685863
2019_1138_1371,0.7239869024352439
2019_1138_1385,0.8511766231367063
2019_1138_1393,0.6116669950578121
2019_1138_1396,0.8370066131729694
2019_1138_1397,0.2737610370678861
2019_1138_1403,0.20859449735370228
2019_1138_1414,0.7372225056256214
2019_1138_1416,0.6779867092278565
2019_1138_1429,0.6308265363076941
2019_1138_1433,0.3130795759073527
2019_1138_1439,0.4104820290307626
2019_1138_1436,0.8155269337039484
2019_1138_1437,0.6163725312017058
2019_1138_1438,0.0748916956430139
2019_1138_1449,0.5849502609596269
2019_1138_1458,0.27137548253882104
2019_1138_1459,0.48454944325385807
2019_1138_1463,0.8084474179902877
2019_1153_1159,0.8255447419911053
2019_1153_1181,0.16698930604774898
2019_1153_1192,0.9045132216621455
2019_1153_1196,0.44043031971930435
2019_1153_1199,0.37028557538655327
2019_1153_1205,0.8855490082810075
2019_1153_1209,0.8306162353075589
2019_1153_1211,0.07722379778350685
2019_1153_1222,0.40289895007759313
2019_1153_1233,0.8912610115330273
2019_1153_1234,0.610872492858427
2019_1153_1235,0.4995633118693231
2019_1153_1242,0.4885778781965583
2019_1153_1243,0.2511248575871442
2019_1153_1246,0.3024513087556425
2019_1153_1261,0.5788214175323749
2019_1153_1251,0.7446356809759482
2019_1153_1257,0.5137632552138873
2019_1153_1266,0.6922713767241637
2019_1153_1268,0.5878664293549853
2019_1153_1276,0.19748205736258906
2019_1153_1277,0.13644523526622732
2019_1153_1278,0.672835939711951
2019_1153_1280,0.580741404849425
2019_1153_1285,0.8520529980707235
2019_1153_1293,0.6780068061712295
2019_1153_1297,0.817976175958141
2019_1153_1308,0.6759495561993114
2019_1153_1300,0.9369689306428917
2019_1153_1305,0.5681844543273714
2019_1153_1314,0.2252155068678965
2019_1153_1295,0.9045893997822795
2019_1153_1318,0.7844478356063498
2019_1153_1326,0.5927343906551528
2019_1153_1328,0.5997557509840378
2019_1153_1330,0.7008007623089325
2019_1153_1279,0.7306568906147638
2019_1153_1332,0.4570158409519953
2019_1153_1341,0.9009102697927005
2019_1153_1345,0.29245518581195806
2019_1153_1387,0.7163997162542532
2019_1153_1388,0.5647951902326406
2019_1153_1371,0.6964902157063072
2019_1153_1385,0.8109115972345005
2019_1153_1393,0.6069541841618358
2019_1153_1396,0.789955887843228
2019_1153_1397,0.27405219908101786
2019_1153_1403,0.1825017810223465
2019_1153_1414,0.6703592749038276
2019_1153_1416,0.6515132787685114
2019_1153_1429,0.6123554499345973
2019_1153_1433,0.29462726421941354
2019_1153_1439,0.43044449770420057
2019_1153_1436,0.7524685573808203
2019_1153_1437,0.6339246628623001
2019_1153_1438,0.058397902081279485
2019_1153_1449,0.5590433383208732
2019_1153_1458,0.2444481579376434
2019_1153_1459,0.4788588904398643
2019_1153_1463,0.7700413414603084
2019_1159_1181,0.06417916671609591
2019_1159_1192,0.7008391594815389
2019_1159_1196,0.18387016706808557
2019_1159_1199,0.13032240399699813
2019_1159_1205,0.6567929370157737
2019_1159_1209,0.5375329623434728
2019_1159_1211,0.047642578114353684
2019_1159_1222,0.11323056756699756
2019_1159_1233,0.6811062543644888
2019_1159_1234,0.2998853925599122
2019_1159_1235,0.118348807466089
2019_1159_1242,0.14237597450895922
2019_1159_1243,0.15874206393348222
2019_1159_1246,0.07353368194135668
2019_1159_1261,0.1725587571021917
2019_1159_1251,0.4053237926315295
2019_1159_1257,0.1281189867456587
2019_1159_1266,0.18028595507540524
2019_1159_1268,0.14421158919441512
2019_1159_1276,0.08923396353861235
2019_1159_1277,0.0616918777850034
2019_1159_1278,0.2666981770858894
2019_1159_1280,0.14744727125147494
2019_1159_1285,0.5836294181939008
2019_1159_1293,0.3590452988624777
2019_1159_1297,0.5326076908561548
2019_1159_1308,0.35721964628632874
2019_1159_1300,0.7470466052247731
2019_1159_1305,0.1546644231828309
2019_1159_1314,0.07000979076637437
2019_1159_1295,0.6870232256709561
2019_1159_1318,0.4883345792213005
2019_1159_1326,0.250266748268833
2019_1159_1328,0.22923210020596718
2019_1159_1330,0.45615224587353487
2019_1159_1279,0.2622037897164463
2019_1159_1332,0.25444179527763544
2019_1159_1341,0.6713895060155686
2019_1159_1345,0.06866153608628034
2019_1159_1387,0.4521793732300019
2019_1159_1388,0.22410326976440476
2019_1159_1371,0.31235381265338835
2019_1159_1385,0.43610689988228013
2019_1159_1393,0.20804850786671802
2019_1159_1396,0.42147474046232436
2019_1159_1397,0.06498498161528232
2019_1159_1403,0.11904333527785071
2019_1159_1414,0.40136302430420245
2019_1159_1416,0.26090457051297666
2019_1159_1429,0.2515914408946974
2019_1159_1433,0.22910457185579647
2019_1159_1439,0.07984788255842656
2019_1159_1436,0.43891109979457765
2019_1159_1437,0.18108815184632787
2019_1159_1438,0.047556915714816794
2019_1159_1449,0.2841592882742925
2019_1159_1458,0.12599523585654038
2019_1159_1459,0.1906697439505689
2019_1159_1463,0.5032270890438052
2019_1181_1192,0.9724901555482689
2019_1181_1196,0.7166453062404622
2019_1181_1199,0.644401307069054
2019_1181_1205,0.9622515868376209
2019_1181_1209,0.9179099877319448
2019_1181_1211,0.5494188333070431
2019_1181_1222,0.7354814431209026
2019_1181_1233,0.9626774213446838
2019_1181_1234,0.9353586803227374
2019_1181_1235,0.9245478801421287
2019_1181_1242,0.7395495934318035
2019_1181_1243,0.41856322273468305
2019_1181_1246,0.7271519536594765
2019_1181_1261,0.9194332401459179
2019_1181_1251,0.8985250478410649
2019_1181_1257,0.812187472786036
2019_1181_1266,0.9083866170957173
2019_1181_1268,0.8585878656588908
2019_1181_1276,0.5181732858756487
2019_1181_1277,0.6011400963849631
2019_1181_1278,0.8880471389591904
2019_1181_1280,0.9279188169889373
2019_1181_1285,0.9286725157463301
2019_1181_1293,0.8742014310946948
2019_1181_1297,0.9184128782169692
2019_1181_1308,0.8816490501937724
2019_1181_1300,0.9861457141310611
2019_1181_1305,0.890776327233336
2019_1181_1314,0.6739742376619225
2019_1181_1295,0.9752200226842463
2019_1181_1318,0.9188544445733119
2019_1181_1326,0.8293582402323127
2019_1181_1328,0.8168346981049064
2019_1181_1330,0.8265266118129861
2019_1181_1279,0.9325884812426664
2019_1181_1332,0.6813265254492566
2019_1181_1341,0.9586088383097359
2019_1181_1345,0.8404069491664294
2019_1181_1387,0.8328810687133633
2019_1181_1388,0.8924164025232666
2019_1181_1371,0.8703583324767948
2019_1181_1385,0.9463581074679928
2019_1181_1393,0.82664478055226
2019_1181_1396,0.915579855234881
2019_1181_1397,0.8235260853091111
2019_1181_1403,0.4282472945260867
2019_1181_1414,0.8033692080528385
2019_1181_1416,0.8587511392563187
2019_1181_1429,0.8648517515497898
2019_1181_1433,0.4449126942939067
2019_1181_1439,0.8707391145132297
2019_1181_1436,0.8725380261089907
2019_1181_1437,0.9478078566072372
2019_1181_1438,0.427615530762831
2019_1181_1449,0.7183669485971498
2019_1181_1458,0.483046484516614
2019_1181_1459,0.898412732718042
2019_1181_1463,0.9201792265831454
2019_1192_1196,0.09684205185957773
2019_1192_1199,0.05279531879875066
2019_1192_1205,0.4864115840540707
2019_1192_1209,0.3419123769395934
2019_1192_1211,0.01931155515102667
2019_1192_1222,0.042461551508679696
2019_1192_1233,0.5210848645072983
2019_1192_1234,0.18299916901164592
2019_1192_1235,0.05658490434927943
2019_1192_1242,0.056289795096712614
2019_1192_1243,0.08112651334746945
2019_1192_1246,0.024613345913367946
2019_1192_1261,0.061729321218834676
2019_1192_1251,0.22978115588581316
2019_1192_1257,0.06418327442556016
2019_1192_1266,0.07534798429464395
2019_1192_1268,0.06294451244172927
2019_1192_1276,0.04002292327328649
2019_1192_1277,0.021692401914086834
2019_1192_1278,0.13866305601815032
2019_1192_1280,0.0589546014925143
2019_1192_1285,0.39180607245996635
2019_1192_1293,0.20004533333651642
2019_1192_1297,0.3398879526154802
2019_1192_1308,0.200391434822059
2019_1192_1300,0.6109037652208332
2019_1192_1305,0.07085562648422639
2019_1192_1314,0.022873895094668972
2019_1192_1295,0.5257748472546294
2019_1192_1318,0.303465667501709
2019_1192_1326,0.1405846283558605
2019_1192_1328,0.11774756623923677
2019_1192_1330,0.29140654787954967
2019_1192_1279,0.12897761435835076
2019_1192_1332,0.14173301376468472
2019_1192_1341,0.5033328841469087
2019_1192_1345,0.0253727843006597
2019_1192_1387,0.2791630090556382
2019_1192_1388,0.12294380748231504
2019_1192_1371,0.16015298451910498
2019_1192_1385,0.2585944529326879
2019_1192_1393,0.10295662559337515
2019_1192_1396,0.23379168911445314
2019_1192_1397,0.023997956955886024
2019_1192_1403,0.05576889504838489
2019_1192_1414,0.233289898245844
2019_1192_1416,0.12644571769639956
2019_1192_1429,0.11632807972178094
2019_1192_1433,0.1331777265158347
2019_1192_1439,0.030227810637951547
2019_1192_1436,0.25707276865233175
2019_1192_1437,0.08309640505999139
2019_1192_1438,0.02086953824981108
2019_1192_1449,0.1445102854746303
2019_1192_1458,0.06397623552271636
2019_1192_1459,0.08896115991788522
2019_1192_1463,0.32571875476177714
2019_1196_1199,0.5011813089581091
2019_1196_1205,0.845101074181792
2019_1196_1209,0.7969061558309269
2019_1196_1211,0.11950271641979215
2019_1196_1222,0.5210402391079079
2019_1196_1233,0.8516681337720904
2019_1196_1234,0.6964318537429435
2019_1196_1235,0.6044400976152507
2019_1196_1242,0.6161986859911024
2019_1196_1243,0.35476120013489054
2019_1196_1246,0.41667149954576055
2019_1196_1261,0.6570890466288446
2019_1196_1251,0.7429913677762683
2019_1196_1257,0.6371394333649499
2019_1196_1266,0.7843756676555491
2019_1196_1268,0.707272376045274
2019_1196_1276,0.2657661980213908
2019_1196_1277,0.21184316046066343
2019_1196_1278,0.7366497171154242
2019_1196_1280,0.6751357624277107
2019_1196_1285,0.8126796203544187
2019_1196_1293,0.6988517604958484
2019_1196_1297,0.7937445906991952
2019_1196_1308,0.6979724017072874
2019_1196_1300,0.8996451060847698
2019_1196_1305,0.6564390412881301
2019_1196_1314,0.3216821061462102
2019_1196_1295,0.865249800466336
2019_1196_1318,0.7700558953763821
2019_1196_1326,0.6643739336395638
2019_1196_1328,0.6825421116297722
2019_1196_1330,0.6829020659937991
2019_1196_1279,0.7963130648576683
2019_1196_1332,0.5232960481172286
2019_1196_1341,0.8499584996844908
2019_1196_1345,0.38365474730619875
2019_1196_1387,0.708552543035647
2019_1196_1388,0.6344366226861862
2019_1196_1371,0.7449965389713631
2019_1196_1385,0.8089237644125988
2019_1196_1393,0.698332913191079
2019_1196_1396,0.7857419233323537
2019_1196_1397,0.3554482098884205
2019_1196_1403,0.2654341533214011
2019_1196_1414,0.6669038949467212
2019_1196_1416,0.7140601426055643
2019_1196_1429,0.679698906166604
2019_1196_1433,0.3844309459433075
2019_1196_1439,0.546892090702322
2019_1196_1436,0.7330124458524544
2019_1196_1437,0.7117216899132803
2019_1196_1438,0.0932415491209746
2019_1196_1449,0.6367604158368082
2019_1196_1458,0.3337888359265053
2019_1196_1459,0.5553627430886257
2019_1196_1463,0.7722506478855522
2019_1199_1205,0.8855517274124888
2019_1199_1209,0.8040360488514461
2019_1199_1211,0.1693551776602522
2019_1199_1222,0.4200735836979853
2019_1199_1233,0.8909482723626967
2019_1199_1234,0.7812203291259449
2019_1199_1235,0.7344950029638335
2019_1199_1242,0.4702021418610367
2019_1199_1243,0.1826598431054487
2019_1199_1246,0.3914400010117096
2019_1199_1261,0.7488284646457154
2019_1199_1251,0.7447285767869728
2019_1199_1257,0.5726868910039081
2019_1199_1266,0.7613899482837734
2019_1199_1268,0.6450826977859734
2019_1199_1276,0.2033594670125105
2019_1199_1277,0.22118219513375736
2019_1199_1278,0.6926039998710074
2019_1199_1280,0.7502636835370448
2019_1199_1285,0.8275859984501104
2019_1199_1293,0.6929076382973399
2019_1199_1297,0.8011804115447152
2019_1199_1308,0.7041833540772217
2019_1199_1300,0.9468238393720977
2019_1199_1305,0.6588782726119653
2019_1199_1314,0.3193106946161708
2019_1199_1295,0.9125707122601691
2019_1199_1318,0.7962183514922738
2019_1199_1326,0.6035450433653309
2019_1199_1328,0.5835634457647543
2019_1199_1330,0.6505494134849295
2019_1199_1279,0.7913064337502858
2019_1199_1332,0.4112070349777869
2019_1199_1341,0.886919005365965
2019_1199_1345,0.5199273558884012
2019_1199_1387,0.6560051195183669
2019_1199_1388,0.6723077047102136
2019_1199_1371,0.6734562924263523
2019_1199_1385,0.8346686802270463
2019_1199_1393,0.5995721535529563
2019_1199_1396,0.7745056132296924
2019_1199_1397,0.5115924092210167
